node_id	type	name	identifier
576	enzyme	atpB	atpB
577	enzyme	RS07625	RS07625
578	enzyme	rmlb	rmlb
579	enzyme	gshR	gshR
580	enzyme	ctsR	ctsR
581	enzyme	clpX	clpX
582	enzyme	RS06975	RS06975
583	enzyme	pyrB	pyrB
584	enzyme	mleP	mleP
585	enzyme	mleR	mleR
586	enzyme	ggpps	ggpps
587	enzyme	RS04370	RS04370
588	substrate	L-malic acid	L-malic acid
589	microbiome	Penicillium citrinum	Penicillium citrinum
590	microbiome	Aspergillus clavatus	Aspergillus clavatus
591	substrate	wheat bran	wheat bran
592	microbiome	Candida bombicola	Candida bombicola
593	enzyme	multifunctional enzyme type 2	multifunctional enzyme type 2
594	enzyme	enoyl-CoA hydratase	enoyl-CoA hydratase
595	substrate	1-dodecanol	1-dodecanol
596	substrate	medium- and long-chain (3R)-hydroxyacyl-CoA	medium- and long-chain (3R)-hydroxyacyl-CoA
597	substrate	short-chain substrates	short-chain substrates
598	enzyme	N-acetyl-d-glucosamine 2-epimerase	N-acetyl-d-glucosamine 2-epimerase
599	enzyme	N-acetyl-d-neuraminic acid lyase	N-acetyl-d-neuraminic acid lyase
600	enzyme	PTS phosphotransferase	PTS phosphotransferase
601	enzyme	cyanobacterial ppc	cyanobacterial ppc
602	enzyme	sdhAB	sdhAB
603	enzyme	poxB	poxB
604	enzyme	ackA-pta	ackA-pta
605	enzyme	iclR	iclR
606	enzyme	ptsG	ptsG
607	enzyme	PDC Zm	PDC Zm
608	enzyme	ADH Zm	ADH Zm
609	microbiome	Streptococcus morbillorum	Streptococcus morbillorum
610	microbiome	Gluconacetobacter intermedius	Gluconacetobacter intermedius
611	enzyme	GinI	GinI
612	enzyme	GinR	GinR
613	microbiome	Candida ethanolica	Candida ethanolica
614	microbiome	Hanseniaspora guilliermondii	Hanseniaspora guilliermondii
615	microbiome	Hanseniaspora thailandica	Hanseniaspora thailandica
616	substrate	polyphenols	polyphenols
617	substrate	tannin	tannin
618	enzyme	linalool	linalool
619	enzyme	geraniol	geraniol
620	substrate	ferulic acid	ferulic acid
621	substrate	ferulic acid glycosides	ferulic acid glycosides
622	enzyme	ethyl acetate-hydrolysing esterase	ethyl acetate-hydrolysing esterase
623	microbiome	Pichia anomala	Pichia anomala
624	enzyme	acetate ester-hydrolysing esterase	acetate ester-hydrolysing esterase
625	substrate	acetate esters	acetate esters
626	enzyme	homoserine O-succinyltransferase	homoserine O-succinyltransferase
627	enzyme	L-methionine exporter	L-methionine exporter
628	substrate	L-methionine	L-methionine
629	enzyme	Accellerase	Accellerase
630	microbiome	Lactobacillus brevis	Lactobacillus brevis
631	enzyme	glycerol dehydratase	glycerol dehydratase
632	enzyme	DhaB	DhaB
633	microbiome	Escherichia coli KJ122	Escherichia coli KJ122
634	enzyme	cellulase complex	cellulase complex
635	enzyme	Dcp1	Dcp1
636	enzyme	Dcp2	Dcp2
637	enzyme	Ngr1	Ngr1
638	enzyme	Rps30A	Rps30A
639	substrate	mRNA	mRNA
640	enzyme	CEL7A	CEL7A
641	enzyme	VP1	VP1
642	enzyme	Dps	Dps
643	enzyme	Polh/GFP	Polh/GFP
644	microbiome	AWRI 796	AWRI 796
645	enzyme	Fba1	Fba1
646	enzyme	Gid7	Gid7
647	substrate	fructose 1,6-bisphosphate	fructose 1,6-bisphosphate
648	substrate	fructose-6-phosphate	fructose-6-phosphate
649	microbiome	H. uvarum	H. uvarum
650	enzyme	β-glycosidase	β-glycosidase
651	microbiome	D. polymorphus	D. polymorphus
652	microbiome	Z. bailii	Z. bailii
653	microbiome	S. bacillaris	S. bacillaris
654	microbiome	Leuconostoc mesenteroides	Leuconostoc mesenteroides
655	enzyme	dextransucrase	dextransucrase
656	microbiome	Paenibacillus campinasensis BL11	Paenibacillus campinasensis BL11
657	substrate	carboxylmethyl cellulose	carboxylmethyl cellulose
658	substrate	swollen Avicel	swollen Avicel
659	substrate	barley b-glucan	barley b-glucan
660	substrate	laminarin	laminarin
661	substrate	birchwood xylan	birchwood xylan
662	substrate	oat spelt xylan	oat spelt xylan
663	substrate	Whatman number 42 filter paper	Whatman number 42 filter paper
664	microbiome	Piromyces rhizinflata	Piromyces rhizinflata
665	enzyme	CelcdN9C9	CelcdN9C9
666	enzyme	CelcdC9	CelcdC9
667	substrate	carboxymethyl cellulose	carboxymethyl cellulose
668	substrate	pNP-b-D-cellobioside	pNP-b-D-cellobioside
669	substrate	microcrystalline Avicel	microcrystalline Avicel
670	enzyme	endoglucanase Cel7A	endoglucanase Cel7A
671	microbiome	Humicola insolens	Humicola insolens
672	enzyme	endoglucanase Cel7B	endoglucanase Cel7B
673	substrate	3,4-dinitrophenyl lactoside	3,4-dinitrophenyl lactoside
674	substrate	3,4-DNP-cellobiose	3,4-DNP-cellobiose
675	enzyme	ethanol fermentation enzyme	ethanol fermentation enzyme
676	microbiome	Issatchenkia orientalis	Issatchenkia orientalis
677	substrate	cassava starch hydrolysate	cassava starch hydrolysate
678	enzyme	kivd	kivd
679	enzyme	alsS	alsS
680	enzyme	ilvCD	ilvCD
681	enzyme	leuA(G462D)	leuA(G462D)
682	enzyme	leuBCD	leuBCD
683	enzyme	TAL	TAL
684	enzyme	codon-optimized TAL	codon-optimized TAL
685	substrate	tyrosine	tyrosine
686	enzyme	milk clotting enzyme	milk clotting enzyme
687	substrate	milk	milk
688	enzyme	Pho13	Pho13
689	enzyme	Gcr2	Gcr2
690	enzyme	sucA	sucA
691	enzyme	sucB	sucB
692	enzyme	sucC	sucC
693	enzyme	sucD	sucD
694	enzyme	aceA	aceA
695	enzyme	aceB	aceB
696	substrate	succinic acid	succinic acid
697	enzyme	Hac1p	Hac1p
698	enzyme	Thi2p	Thi2p
699	enzyme	Ino4p	Ino4p
700	enzyme	Opi1p	Opi1p
701	enzyme	Rsf2p	Rsf2p
702	enzyme	Adr1p	Adr1p
703	enzyme	Stp2p	Stp2p
704	enzyme	Msn4p	Msn4p
705	enzyme	Mss11p	Mss11p
706	enzyme	Xbp1p	Xbp1p
707	enzyme	Cat8p	Cat8p
708	enzyme	Met28p	Met28p
709	enzyme	Mal13p	Mal13p
710	enzyme	Pdr3p	Pdr3p
711	enzyme	Cup9p	Cup9p
712	enzyme	Ixr1p	Ixr1p
713	enzyme	Swi5p	Swi5p
714	enzyme	Stp1p	Stp1p
715	enzyme	Hcm1p	Hcm1p
716	enzyme	Kar4p	Kar4p
717	enzyme	Pho4p	Pho4p
718	enzyme	Tup1p	Tup1p
719	enzyme	Rpn4p	Rpn4p
720	enzyme	Mal33p	Mal33p
721	substrate	protein	protein
722	enzyme	Glu-Xyl	Glu-Xyl
723	enzyme	aldehyde dehydrogenase	aldehyde dehydrogenase
724	enzyme	glucuronidase	glucuronidase
725	substrate	inclusion body	inclusion body
726	enzyme	endoglucanase I	endoglucanase I
727	microbiome	Trichoderma reesei | EGI core-P5 (WP) 4	Trichoderma reesei | EGI core-P5 (WP) 4
728	microbiome	Photorhabdus temperata	Photorhabdus temperata
729	enzyme	organic matter degrading enzymes	organic matter degrading enzymes
730	substrate	total organic carbon	total organic carbon
731	microbiome	Haemophilus influenzae	Haemophilus influenzae
732	enzyme	cAMP phosphodiesterase	cAMP phosphodiesterase
733	substrate	cAMP	cAMP
734	enzyme	DUR1,2	DUR1,2
735	enzyme	CAN1	CAN1
736	enzyme	GAP1	GAP1
737	enzyme	ALP1	ALP1
738	substrate	urea	urea
739	enzyme	Avicelase	Avicelase
740	substrate	carboxy methyl cellulose	carboxy methyl cellulose
741	enzyme	inulinase	inulinase
742	enzyme	glycerol 3-phosphate dehydrogenase	glycerol 3-phosphate dehydrogenase
743	enzyme	aldhehyde dehydrogenase	aldhehyde dehydrogenase
744	enzyme	LTA4 hydrolase	LTA4 hydrolase
745	enzyme	Arg aminopeptidase	Arg aminopeptidase
746	enzyme	Ala aminopeptidase	Ala aminopeptidase
747	enzyme	aminopeptidase	aminopeptidase
748	substrate	LTA4	LTA4
749	substrate	Leu-p-NA	Leu-p-NA
750	substrate	Ala-p-NA	Ala-p-NA
751	substrate	Arg-p-NA	Arg-p-NA
752	enzyme	XKS1	XKS1
753	enzyme	TAL1	TAL1
754	enzyme	NAD1-dependent glycerol-3-phosphate dehydrogenase	NAD1-dependent glycerol-3-phosphate dehydrogenase
755	microbiome	Yarrowia lipolytica	Yarrowia lipolytica
756	enzyme	exo-α-mannosidase	exo-α-mannosidase
757	enzyme	alkaline protease	alkaline protease
758	substrate	lipids	lipids
759	microbiome	Bacillus amyloliquefaciens	Bacillus amyloliquefaciens
760	microbiome	Penicillium ochrochloron Biourge	Penicillium ochrochloron Biourge
761	enzyme	endo-β-1,3-1,4-glucanase	endo-β-1,3-1,4-glucanase
762	enzyme	endo-β-1,4-xyloglucanase	endo-β-1,4-xyloglucanase
763	enzyme	endo-1,4-β-d-xylanase	endo-1,4-β-d-xylanase
764	enzyme	endo-1,4-β-d-mannanase	endo-1,4-β-d-mannanase
765	enzyme	endo-1,4-β-d-galactanase	endo-1,4-β-d-galactanase
766	enzyme	endo-1,5-α-l-arabinanase	endo-1,5-α-l-arabinanase
767	enzyme	endoprotease	endoprotease
768	substrate	hemicellulose	hemicellulose
769	substrate	pectin	pectin
770	enzyme	SUC	SUC
771	enzyme	MAL	MAL
772	substrate	olive oil	olive oil
773	enzyme	rLAPTc	rLAPTc
774	substrate	Leu-p-nitroanilide	Leu-p-nitroanilide
775	microbiome	Coriolus versicolor LH1	Coriolus versicolor LH1
776	enzyme	extracellular polysaccharopeptides	extracellular polysaccharopeptides
777	enzyme	O-Acetylserine sulfhydrylase-B	O-Acetylserine sulfhydrylase-B
778	substrate	O-acetyl-L-serine	O-acetyl-L-serine
779	substrate	Na2S2O3	Na2S2O3
780	microbiome	Penicillium simplicissimum	Penicillium simplicissimum
781	substrate	p-NP caprylate	p-NP caprylate
782	substrate	p-NP laurate	p-NP laurate
783	substrate	p-NP palmitate	p-NP palmitate
784	enzyme	PMA1	PMA1
785	microbiome	Bifidobacterium spp.	Bifidobacterium spp.
786	substrate	raffinose	raffinose
787	enzyme	PapA5	PapA5
788	enzyme	Kivd	Kivd
789	enzyme	Adh2	Adh2
790	substrate	isobutanol	isobutanol
791	substrate	isopentanol	isopentanol
792	substrate	2-phenylethanol	2-phenylethanol
793	microbiome	Saccharomyces eubayanus	Saccharomyces eubayanus
794	enzyme	kexin protease	kexin protease
795	substrate	maltotriose	maltotriose
796	enzyme	NADH dehydrogenase subunit II	NADH dehydrogenase subunit II
797	enzyme	NADH dehydrogenase subunit III	NADH dehydrogenase subunit III
798	enzyme	ERG3	ERG3
799	enzyme	ERG6	ERG6
800	enzyme	ERG2	ERG2
801	enzyme	ERG24	ERG24
802	substrate	ergosterol	ergosterol
803	enzyme	old yellow enzyme	old yellow enzyme
804	substrate	geraniol	geraniol
805	substrate	NAD+	NAD+
806	microbiome	Pseudomonas putida US2	Pseudomonas putida US2
807	enzyme	haloacid dehalogenase	haloacid dehalogenase
808	substrate	2-chloroethanol	2-chloroethanol
809	enzyme	Tr. Cel7B	Tr. Cel7B
810	substrate	NaOH pretreated corn stover	NaOH pretreated corn stover
811	microbiome	Actinobacillus succinogenes	Actinobacillus succinogenes
812	enzyme	hydrogenase	hydrogenase
813	enzyme	triphenylmethane reductase	triphenylmethane reductase
814	substrate	malachite green	malachite green
815	microbiome	Lactiplantibacillus plantarum	Lactiplantibacillus plantarum
816	enzyme	carbohydrase	carbohydrase
817	microbiome	Lactobacillus paralimentarius	Lactobacillus paralimentarius
818	microbiome	Pediococcus pentosaceus	Pediococcus pentosaceus
819	substrate	sinapic acid	sinapic acid
820	substrate	kaempferol glycosides	kaempferol glycosides
821	substrate	phenolic alkaloids	phenolic alkaloids
822	substrate	phenolic acids	phenolic acids
823	enzyme	butanol	butanol
824	enzyme	L-asparagine synthetase	L-asparagine synthetase
825	substrate	L-Asp	L-Asp
826	microbiome	Pichia fermentans	Pichia fermentans
827	enzyme	β-fructosidase	β-fructosidase
828	enzyme	maltase	maltase
829	enzyme	fructokinase	fructokinase
830	microbiome	Aureobasidium pullulans	Aureobasidium pullulans
831	enzyme	pullulanase	pullulanase
832	enzyme	amylolytic enzymes	amylolytic enzymes
833	microbiome	Streptomyces cinnamonensis	Streptomyces cinnamonensis
834	enzyme	crotonyl coenzyme A reductase	crotonyl coenzyme A reductase
835	substrate	crotonyl-CoA	crotonyl-CoA
836	enzyme	malic acid synthase	malic acid synthase
837	enzyme	pyruvate decarboxylase	pyruvate decarboxylase
838	substrate	L-glutamate	L-glutamate
839	enzyme	phosphofructokinase	phosphofructokinase
840	enzyme	endoglucanase D	endoglucanase D
841	substrate	b-glucan	b-glucan
842	enzyme	dolichyl phosphate mannose synthase	dolichyl phosphate mannose synthase
843	enzyme	cis-prenyltransferase	cis-prenyltransferase
844	substrate	GDP-mannose	GDP-mannose
845	enzyme	Cel7A	Cel7A
846	microbiome	Sporobolomyces salmonicolor	Sporobolomyces salmonicolor
847	enzyme	exopolysaccharide	exopolysaccharide
848	enzyme	acyl-CoA/aldehyde reductase	acyl-CoA/aldehyde reductase
849	enzyme	acyl-CoA synthetase	acyl-CoA synthetase
850	substrate	dodecanaldehyde	dodecanaldehyde
851	substrate	MUL	MUL
852	substrate	hydroxyethylcellulose	hydroxyethylcellulose
853	enzyme	EGIII	EGIII
854	microbiome	Acetobacterium fimetarium	Acetobacterium fimetarium
855	enzyme	Wood–Ljungdahl pathway enzymes	Wood–Ljungdahl pathway enzymes
856	microbiome	Eubacterium aggregans	Eubacterium aggregans
857	microbiome	Sporomusa acidovorans	Sporomusa acidovorans
858	microbiome	Acidithiobacillus ferrooxidans	Acidithiobacillus ferrooxidans
859	enzyme	S1 nuclease	S1 nuclease
860	enzyme	pdc	pdc
861	enzyme	adhA	adhA
862	enzyme	adhB	adhB
863	enzyme	O-acetylserine/O-acetylhomoserine sulfhydrylase	O-acetylserine/O-acetylhomoserine sulfhydrylase
864	enzyme	sucrose synthase	sucrose synthase
865	enzyme	UGT71A15	UGT71A15
866	substrate	UDP-glucose	UDP-glucose
867	substrate	flavonoids	flavonoids
868	enzyme	glycerol	glycerol
869	microbiome	Thermoascus aurantiacus	Thermoascus aurantiacus
870	enzyme	quinate dehydrogenase	quinate dehydrogenase
871	enzyme	phenylalanine ammonia lyase	phenylalanine ammonia lyase
872	enzyme	cinnamic acid hydroxylase	cinnamic acid hydroxylase
873	enzyme	p-coumarate 3′hydroxylase	p-coumarate 3′hydroxylase
874	enzyme	4-coumarate-CoA ligase 1	4-coumarate-CoA ligase 1
875	enzyme	DAHP synthase	DAHP synthase
876	enzyme	shikimate kinase	shikimate kinase
877	enzyme	prephenate dehydratase	prephenate dehydratase
878	enzyme	chorismate synthase	chorismate synthase
879	enzyme	pentafunctional aromatic protein	pentafunctional aromatic protein
880	enzyme	transketolase	transketolase
881	enzyme	ribose-5-phosphate ketol-isomerase	ribose-5-phosphate ketol-isomerase
882	enzyme	pyruvate kinase	pyruvate kinase
883	enzyme	tyrosine ammonia lyase	tyrosine ammonia lyase
884	enzyme	tyrosine prephenate dehydrogenase	tyrosine prephenate dehydrogenase
885	substrate	quinic acid	quinic acid
886	substrate	phenylalanine	phenylalanine
887	substrate	p-coumaric acid	p-coumaric acid
888	substrate	phosphoenolpyruvate	phosphoenolpyruvate
889	substrate	shikimic acid	shikimic acid
890	substrate	erythrose-4-phosphate	erythrose-4-phosphate
891	microbiome	Rhodococcus rhodochrous	Rhodococcus rhodochrous
892	enzyme	drotaverine-degrading enzyme	drotaverine-degrading enzyme
893	microbiome	Candida stellata	Candida stellata
894	enzyme	polygalacturonase	polygalacturonase
895	microbiome	Candida pulcherrima	Candida pulcherrima
896	enzyme	glucanase	glucanase
897	enzyme	L-homoserine-O-acetyltransferase	L-homoserine-O-acetyltransferase
898	microbiome	Lactobacillus plantarum	Lactobacillus plantarum
899	enzyme	formate hydrogenlyase	formate hydrogenlyase
900	enzyme	Hyd-3	Hyd-3
901	substrate	H2	H2
902	microbiome	Methanobrevibacter smithii	Methanobrevibacter smithii
903	enzyme	bile acid dehydroxylation	bile acid dehydroxylation
904	substrate	bile acids	bile acids
905	enzyme	malic acid degradation	malic acid degradation
906	microbiome	Saccharomyces paradoxus	Saccharomyces paradoxus
907	enzyme	6-pyruvoyltetrahydropterin synthase	6-pyruvoyltetrahydropterin synthase
908	enzyme	sepiapterin side chain releasing enzyme	sepiapterin side chain releasing enzyme
909	substrate	sepiapterin	sepiapterin
910	microbiome	Saccharomyces pastorianus	Saccharomyces pastorianus
911	enzyme	oxaloacetate acetylhydrolase	oxaloacetate acetylhydrolase
912	substrate	oxaloacetate	oxaloacetate
913	enzyme	propionate CoA-transferase	propionate CoA-transferase
914	enzyme	polyhydroxyalkanoate synthase	polyhydroxyalkanoate synthase
915	substrate	lactic acid	lactic acid
916	microbiome	Vibrio cholerae	Vibrio cholerae
917	enzyme	adenylate cyclase	adenylate cyclase
918	enzyme	tryptophanase	tryptophanase
919	substrate	fructose	fructose
920	microbiome	Clostridium thermocellum	Clostridium thermocellum
921	microbiome	Clostridium cellulolyticum	Clostridium cellulolyticum
922	microbiome	Ruminococcus flavefaciens	Ruminococcus flavefaciens
923	substrate	phosphoric acid-swollen cellulose	phosphoric acid-swollen cellulose
924	substrate	carbohydrates	carbohydrates
925	enzyme	N-acetylgalactosamine-6-sulfate sulfatase	N-acetylgalactosamine-6-sulfate sulfatase
926	substrate	D-lactic acid	D-lactic acid
927	substrate	itaconic acid	itaconic acid
928	enzyme	methyl parathion hydrolase	methyl parathion hydrolase
929	substrate	methyl parathion	methyl parathion
930	enzyme	carboxymethyl cellulase	carboxymethyl cellulase
931	microbiome	Lactobacillus hordei	Lactobacillus hordei
932	enzyme	Fab fragment	Fab fragment
933	enzyme	sucrase	sucrase
934	microbiome	Lactobacillus casei subsp. rhamnosus LCR 6013	Lactobacillus casei subsp. rhamnosus LCR 6013
935	enzyme	nitrite reductase	nitrite reductase
936	substrate	nitrite	nitrite
937	enzyme	PEP carboxykinase	PEP carboxykinase
938	microbiome	Saccharomycopsis fibuligera	Saccharomycopsis fibuligera
939	microbiome	Streptomyces sp. HC14	Streptomyces sp. HC14
940	enzyme	cytochrome monooxygenase (CYP51)	cytochrome monooxygenase (CYP51)
941	substrate	pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(phenylmethyl)	pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(phenylmethyl)
942	substrate	di-n-octyl phthalate	di-n-octyl phthalate
943	enzyme	P450 PMO R2	P450 PMO R2
944	enzyme	dcP450 PMO R2	dcP450 PMO R2
945	substrate	propane	propane
946	enzyme	γ-CGTase	γ-CGTase
947	substrate	γ-cyclodextrin	γ-cyclodextrin
948	enzyme	YcgF	YcgF
949	enzyme	sterol acyltransferase	sterol acyltransferase
950	enzyme	acetyl-CoA carboxylase	acetyl-CoA carboxylase
951	enzyme	HMG-CoA reductase	HMG-CoA reductase
952	enzyme	EC-SOD	EC-SOD
953	enzyme	rEC-SOD	rEC-SOD
954	enzyme	D-xylose isomerase	D-xylose isomerase
955	enzyme	xylose reductase	xylose reductase
956	enzyme	xylitol dehydrogenase	xylitol dehydrogenase
957	enzyme	xylulose kinase	xylulose kinase
958	enzyme	transaldolase	transaldolase
959	substrate	D-xylose	D-xylose
960	substrate	xylitol	xylitol
961	microbiome	Clostridium perfringens	Clostridium perfringens
962	enzyme	lecithinase	lecithinase
963	enzyme	MthT	MthT
964	enzyme	xylulokinase	xylulokinase
965	enzyme	ribose-5-phosphate isomerase	ribose-5-phosphate isomerase
966	enzyme	ribulose 5-phosphate 3-epimerase	ribulose 5-phosphate 3-epimerase
967	enzyme	l-arabinose-metabolizing pathway enzymes	l-arabinose-metabolizing pathway enzymes
968	substrate	arabinose	arabinose
969	enzyme	RNA pyrophosphohydrolase	RNA pyrophosphohydrolase
970	enzyme	exoribonuclease 2	exoribonuclease 2
971	enzyme	sensor histidine kinase EnvZ	sensor histidine kinase EnvZ
972	enzyme	exodeoxyribonuclease V gamma subunit	exodeoxyribonuclease V gamma subunit
973	enzyme	membrane-bound lytic murein transglycosylase D	membrane-bound lytic murein transglycosylase D
974	microbiome	Coniochaeta ligniaria NRRL 30616	Coniochaeta ligniaria NRRL 30616
975	substrate	galactose	galactose
976	enzyme	NADH-dependent glycerol-3-phosphate dehydrogenase 1	NADH-dependent glycerol-3-phosphate dehydrogenase 1
977	enzyme	NADPH-requiring glutamate dehydrogenase 1	NADPH-requiring glutamate dehydrogenase 1
978	enzyme	GroEL/ES	GroEL/ES
979	enzyme	DnaK/DnaJ/GrpE	DnaK/DnaJ/GrpE
980	enzyme	trigger factor	trigger factor
981	enzyme	Skp	Skp
982	enzyme	FkpA	FkpA
983	microbiome	lactic acid bacteria	lactic acid bacteria
984	substrate	brown sugar	brown sugar
985	enzyme	transhydrogenase	transhydrogenase
986	enzyme	TALEN	TALEN
987	enzyme	TALE-TF	TALE-TF
988	substrate	DNA	DNA
989	enzyme	rfPspA3	rfPspA3
990	enzyme	N-glycosylated FN3VEGFR2-Gly	N-glycosylated FN3VEGFR2-Gly
991	enzyme	β-galactosidase BGT I	β-galactosidase BGT I
992	enzyme	β-galactosidase BGT II	β-galactosidase BGT II
993	substrate	oNPG	oNPG
994	enzyme	GH7 glucanase	GH7 glucanase
995	enzyme	GH6 glucanase	GH6 glucanase
996	enzyme	L-aspartate-α-decarboxylase	L-aspartate-α-decarboxylase
997	enzyme	aspartase	aspartase
998	enzyme	phosphoenolpyruvate carboxykinase	phosphoenolpyruvate carboxykinase
999	enzyme	PEP-dependent dihydroxyacetone kinase	PEP-dependent dihydroxyacetone kinase
1000	substrate	L-aspartate	L-aspartate
1001	microbiome	Escherichia coli BL21(DE3)	Escherichia coli BL21(DE3)
1002	enzyme	CGTase	CGTase
1003	enzyme	phosphate acetyltransferase	phosphate acetyltransferase
1004	enzyme	phosphoenolpyruvate phosphotransferase enzyme I	phosphoenolpyruvate phosphotransferase enzyme I
1005	enzyme	phosphoenolpyruvate synthetase	phosphoenolpyruvate synthetase
